,ean_code_pseudo,contractrek_pseudo,data_source,utc_timestamp,year,B_raw_value,B_consumption,D_raw_value,D_consumption,fraction_B_del,fraction_D_del,having_solar,utc_date
38,80000036,60000036,E,2016-12-01 09:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
39,80000036,60000036,E,2016-12-01 09:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
40,80000036,60000036,E,2016-12-01 10:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
41,80000036,60000036,E,2016-12-01 10:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
42,80000036,60000036,E,2016-12-01 10:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
43,80000036,60000036,E,2016-12-01 10:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
44,80000036,60000036,E,2016-12-01 11:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
45,80000036,60000036,E,2016-12-01 11:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
46,80000036,60000036,E,2016-12-01 11:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
47,80000036,60000036,E,2016-12-01 11:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
48,80000036,60000036,E,2016-12-01 12:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
49,80000036,60000036,E,2016-12-01 12:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
50,80000036,60000036,E,2016-12-01 12:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
51,80000036,60000036,E,2016-12-01 12:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
52,80000036,60000036,E,2016-12-01 13:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
53,80000036,60000036,E,2016-12-01 13:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
54,80000036,60000036,E,2016-12-01 13:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
55,80000036,60000036,E,2016-12-01 13:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
56,80000036,60000036,E,2016-12-01 14:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
57,80000036,60000036,E,2016-12-01 14:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
58,80000036,60000036,E,2016-12-01 14:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
59,80000036,60000036,E,2016-12-01 14:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
60,80000036,60000036,E,2016-12-01 15:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
61,80000036,60000036,E,2016-12-01 15:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
62,80000036,60000036,E,2016-12-01 15:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
63,80000036,60000036,E,2016-12-01 15:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
64,80000036,60000036,E,2016-12-01 16:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
65,80000036,60000036,E,2016-12-01 16:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
66,80000036,60000036,E,2016-12-01 16:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
67,80000036,60000036,E,2016-12-01 16:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
68,80000036,60000036,E,2016-12-01 17:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
69,80000036,60000036,E,2016-12-01 17:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
70,80000036,60000036,E,2016-12-01 17:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
71,80000036,60000036,E,2016-12-01 17:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
72,80000036,60000036,E,2016-12-01 18:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
73,80000036,60000036,E,2016-12-01 18:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
74,80000036,60000036,E,2016-12-01 18:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
75,80000036,60000036,E,2016-12-01 18:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
76,80000036,60000036,E,2016-12-01 19:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
77,80000036,60000036,E,2016-12-01 19:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
78,80000036,60000036,E,2016-12-01 19:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
79,80000036,60000036,E,2016-12-01 19:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
80,80000036,60000036,E,2016-12-01 20:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
81,80000036,60000036,E,2016-12-01 20:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
82,80000036,60000036,E,2016-12-01 20:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
83,80000036,60000036,E,2016-12-01 20:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
84,80000036,60000036,E,2016-12-01 21:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
85,80000036,60000036,E,2016-12-01 21:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
86,80000036,60000036,E,2016-12-01 21:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
87,80000036,60000036,E,2016-12-01 21:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
88,80000036,60000036,E,2016-12-01 22:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
89,80000036,60000036,E,2016-12-01 22:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
90,80000036,60000036,E,2016-12-01 22:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
91,80000036,60000036,E,2016-12-01 22:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
92,80000036,60000036,E,2016-12-01 23:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
93,80000036,60000036,E,2016-12-01 23:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
94,80000036,60000036,E,2016-12-01 23:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
95,80000036,60000036,E,2016-12-01 23:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-01
96,80000036,60000036,E,2016-12-02 00:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
97,80000036,60000036,E,2016-12-02 00:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
98,80000036,60000036,E,2016-12-02 00:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
99,80000036,60000036,E,2016-12-02 00:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
100,80000036,60000036,E,2016-12-02 01:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
101,80000036,60000036,E,2016-12-02 01:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
102,80000036,60000036,E,2016-12-02 01:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
103,80000036,60000036,E,2016-12-02 01:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
104,80000036,60000036,E,2016-12-02 02:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
105,80000036,60000036,E,2016-12-02 02:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
106,80000036,60000036,E,2016-12-02 02:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
107,80000036,60000036,E,2016-12-02 02:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
108,80000036,60000036,E,2016-12-02 03:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
109,80000036,60000036,E,2016-12-02 03:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
110,80000036,60000036,E,2016-12-02 03:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
111,80000036,60000036,E,2016-12-02 03:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
112,80000036,60000036,E,2016-12-02 04:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
113,80000036,60000036,E,2016-12-02 04:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
114,80000036,60000036,E,2016-12-02 04:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
115,80000036,60000036,E,2016-12-02 04:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
116,80000036,60000036,E,2016-12-02 05:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
117,80000036,60000036,E,2016-12-02 05:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
118,80000036,60000036,E,2016-12-02 05:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
119,80000036,60000036,E,2016-12-02 05:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
120,80000036,60000036,E,2016-12-02 06:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
121,80000036,60000036,E,2016-12-02 06:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
122,80000036,60000036,E,2016-12-02 06:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
123,80000036,60000036,E,2016-12-02 06:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
124,80000036,60000036,E,2016-12-02 07:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
125,80000036,60000036,E,2016-12-02 07:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
126,80000036,60000036,E,2016-12-02 07:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
127,80000036,60000036,E,2016-12-02 07:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
128,80000036,60000036,E,2016-12-02 08:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
129,80000036,60000036,E,2016-12-02 08:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
130,80000036,60000036,E,2016-12-02 08:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
131,80000036,60000036,E,2016-12-02 08:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
132,80000036,60000036,E,2016-12-02 09:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
133,80000036,60000036,E,2016-12-02 09:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
134,80000036,60000036,E,2016-12-02 09:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
135,80000036,60000036,E,2016-12-02 09:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
136,80000036,60000036,E,2016-12-02 10:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
137,80000036,60000036,E,2016-12-02 10:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
138,80000036,60000036,E,2016-12-02 10:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
139,80000036,60000036,E,2016-12-02 10:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
140,80000036,60000036,E,2016-12-02 11:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
141,80000036,60000036,E,2016-12-02 11:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
142,80000036,60000036,E,2016-12-02 11:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
143,80000036,60000036,E,2016-12-02 11:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
144,80000036,60000036,E,2016-12-02 12:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
145,80000036,60000036,E,2016-12-02 12:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
146,80000036,60000036,E,2016-12-02 12:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
147,80000036,60000036,E,2016-12-02 12:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
148,80000036,60000036,E,2016-12-02 13:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
149,80000036,60000036,E,2016-12-02 13:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
150,80000036,60000036,E,2016-12-02 13:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
151,80000036,60000036,E,2016-12-02 13:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
152,80000036,60000036,E,2016-12-02 14:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
153,80000036,60000036,E,2016-12-02 14:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
154,80000036,60000036,E,2016-12-02 14:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
155,80000036,60000036,E,2016-12-02 14:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
156,80000036,60000036,E,2016-12-02 15:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
157,80000036,60000036,E,2016-12-02 15:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
158,80000036,60000036,E,2016-12-02 15:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
159,80000036,60000036,E,2016-12-02 15:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
160,80000036,60000036,E,2016-12-02 16:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
161,80000036,60000036,E,2016-12-02 16:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
162,80000036,60000036,E,2016-12-02 16:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
163,80000036,60000036,E,2016-12-02 16:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
164,80000036,60000036,E,2016-12-02 17:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
165,80000036,60000036,E,2016-12-02 17:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
166,80000036,60000036,E,2016-12-02 17:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
167,80000036,60000036,E,2016-12-02 17:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
168,80000036,60000036,E,2016-12-02 18:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
169,80000036,60000036,E,2016-12-02 18:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
170,80000036,60000036,E,2016-12-02 18:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
171,80000036,60000036,E,2016-12-02 18:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
172,80000036,60000036,E,2016-12-02 19:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
173,80000036,60000036,E,2016-12-02 19:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
174,80000036,60000036,E,2016-12-02 19:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
175,80000036,60000036,E,2016-12-02 19:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
176,80000036,60000036,E,2016-12-02 20:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
177,80000036,60000036,E,2016-12-02 20:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
178,80000036,60000036,E,2016-12-02 20:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
179,80000036,60000036,E,2016-12-02 20:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
180,80000036,60000036,E,2016-12-02 21:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
181,80000036,60000036,E,2016-12-02 21:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
182,80000036,60000036,E,2016-12-02 21:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
183,80000036,60000036,E,2016-12-02 21:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
184,80000036,60000036,E,2016-12-02 22:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
185,80000036,60000036,E,2016-12-02 22:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
186,80000036,60000036,E,2016-12-02 22:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
187,80000036,60000036,E,2016-12-02 22:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
188,80000036,60000036,E,2016-12-02 23:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
189,80000036,60000036,E,2016-12-02 23:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
190,80000036,60000036,E,2016-12-02 23:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
191,80000036,60000036,E,2016-12-02 23:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-02
192,80000036,60000036,E,2016-12-03 00:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
193,80000036,60000036,E,2016-12-03 00:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
194,80000036,60000036,E,2016-12-03 00:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
195,80000036,60000036,E,2016-12-03 00:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
196,80000036,60000036,E,2016-12-03 01:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
197,80000036,60000036,E,2016-12-03 01:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
198,80000036,60000036,E,2016-12-03 01:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
199,80000036,60000036,E,2016-12-03 01:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
200,80000036,60000036,E,2016-12-03 02:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
201,80000036,60000036,E,2016-12-03 02:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
202,80000036,60000036,E,2016-12-03 02:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
203,80000036,60000036,E,2016-12-03 02:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
204,80000036,60000036,E,2016-12-03 03:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
205,80000036,60000036,E,2016-12-03 03:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
206,80000036,60000036,E,2016-12-03 03:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
207,80000036,60000036,E,2016-12-03 03:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
208,80000036,60000036,E,2016-12-03 04:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
209,80000036,60000036,E,2016-12-03 04:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
210,80000036,60000036,E,2016-12-03 04:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
211,80000036,60000036,E,2016-12-03 04:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
212,80000036,60000036,E,2016-12-03 05:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
213,80000036,60000036,E,2016-12-03 05:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
214,80000036,60000036,E,2016-12-03 05:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
215,80000036,60000036,E,2016-12-03 05:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
216,80000036,60000036,E,2016-12-03 06:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
217,80000036,60000036,E,2016-12-03 06:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
218,80000036,60000036,E,2016-12-03 06:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
219,80000036,60000036,E,2016-12-03 06:45:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
220,80000036,60000036,E,2016-12-03 07:00:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
221,80000036,60000036,E,2016-12-03 07:15:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
222,80000036,60000036,E,2016-12-03 07:30:00,2016,0.0,0.0,4347.0,0.0,0.0,0.0,False,2016-12-03
